1185	151009095322012013.1185.0	1	-0.072961824709	-1.069626882118	101526.729394668509	1.072327664507	-0.092669177695	18998.829383273332	999	999	999	nan	999
1185	151009095322012012.1185.0	1	-0.073431466640	-1.068274555320	103642.363015466195	1.072906765758	-0.091441841740	19196.171988033158	999	999	999	nan	999
1185	151009095322012011.1185.0	1	-0.074005805653	-1.068829862703	105748.680668693632	1.073095099290	-0.090443689903	19378.011660605640	999	999	999	nan	999
1185	151009095322012010.1185.0	1	-0.075548543758	-1.069406134942	107873.425488062276	1.074339790062	-0.088195033736	19563.420726069315	999	999	999	nan	999
1185	151009095322012009.1185.0	1	-0.074806719760	-1.066023514164	109977.297774485400	1.075939142562	-0.095308479230	19775.211908350379	999	999	999	nan	999
1185	151009095322013019.1185.0	1	-0.077739101781	-1.067486769868	88951.443356211210	1.070516194228	-0.086939460020	19769.612671646661	999	999	999	nan	999
1185	151009095322013018.1185.0	1	-0.078392476728	-1.067401797787	91051.307953551412	1.070882555202	-0.083436737397	19964.044204461941	999	999	999	nan	999
1185	151009095322013017.1185.0	1	-0.078685264105	-1.067283977987	93154.429551792549	1.071316529882	-0.081746486881	20163.601030024038	999	999	999	nan	999
1185	151009095322013015.1185.0	1	-0.073629122937	-1.058144114266	97162.208956772156	1.061627509230	-0.088663373880	20522.448056203742	999	999	999	nan	999
1185	151009095322013014.1185.0	1	-0.073659485632	-1.058472770092	99247.522536162825	1.062147713540	-0.089479724170	20716.594394547945	999	999	999	nan	999
1185	151009095322013013.1185.0	1	-0.072684988529	-1.069303365948	101362.150036334817	1.073001615709	-0.092587104126	20880.988757527761	999	999	999	nan	999
1185	151009095322013012.1185.0	1	-0.072969333699	-1.068001231172	103473.836491364927	1.073548700742	-0.092015075095	21079.463265472594	999	999	999	nan	999
1185	151009095322013011.1185.0	1	-0.074372366034	-1.068707762288	105582.029602201685	1.074405984523	-0.090476258126	21261.456580741971	999	999	999	nan	999
1185	151009095322013010.1185.0	1	-0.074874398903	-1.068948865907	107706.468003062138	1.075009891886	-0.089298730442	21454.292777775110	999	999	999	nan	999
1185	151009095322013009.1185.0	1	-0.075725448170	-1.071520941745	109817.199658374753	1.075458208409	-0.090619085181	21655.349121594838	999	999	999	nan	999
1185	151009095322014019.1185.0	1	-0.077829727614	-1.067601799862	88754.801979467011	1.071058667920	-0.086345267310	21714.338056765133	999	999	999	nan	999
1185	151009095322014018.1185.0	1	-0.078273701972	-1.067142903598	90861.187611160000	1.071545299690	-0.084184680786	21913.121240940804	999	999	999	nan	999
1185	151009095322014017.1185.0	1	-0.078155982042	-1.066969140264	92959.705579729954	1.072206575313	-0.082742724067	22110.427401464593	999	999	999	nan	999
1185	151009095322014013.1185.0	1	-0.070613827732	-1.069335224845	101179.347597453161	1.073311005851	-0.092954787796	22832.029567948033	999	999	999	nan	999
1185	151009095322014012.1185.0	1	-0.072155418315	-1.067282568845	103291.329800904088	1.074587325110	-0.093034291339	23029.995361271860	999	999	999	nan	999
1185	151009095322014011.1185.0	1	-0.074187484085	-1.068567802659	105397.345146378968	1.075186662628	-0.089751252907	23211.145151704652	999	999	999	nan	999
1185	151009095322014010.1185.0	1	-0.074169586156	-1.068718374717	107518.334148091657	1.075764665414	-0.089921203059	23410.336334772968	999	999	999	nan	999
1185	151009095322014009.1185.0	1	-0.070188792495	-1.068765178471	109627.936618820910	1.060554937713	-0.087228644156	23596.372285226033	999	999	999	nan	999
1185	151009095322015019.1185.0	1	-0.077461990645	-1.066790380921	88581.060755205384	1.071835847703	-0.086252739311	23599.644892514516	999	999	999	nan	999
1185	151009095322015018.1185.0	1	-0.077842639402	-1.066652839418	90683.896489042134	1.072414570733	-0.085001063214	23804.928370409529	999	999	999	nan	999
1185	151009095322015011.1185.0	1	-0.091362480017	-1.065424726850	105229.251936456727	1.092887701300	-0.094938520850	25107.580241784104	999	999	999	nan	999
1185	151009095322016020.1185.0	1	-0.077023419126	-1.067549107570	86277.204725350413	1.073899517880	-0.086230398536	25377.410869631014	999	999	999	nan	999
1185	151009095322016019.1185.0	1	-0.077088514677	-1.066935764853	88386.895243003659	1.072294543015	-0.086596917407	25576.282017934813	999	999	999	nan	999
1185	151009095322016018.1185.0	1	-0.077306877042	-1.066268313090	90492.329582059610	1.072929885935	-0.086140310499	25783.091098554272	999	999	999	nan	999
1185	151009095322020056.1185.0	1	-0.076266109367	-1.057332981012	9517.612655931049	1.075969772242	-0.081125173834	26704.479937034979	999	999	999	nan	999
1185	151009095322017021.1185.0	1	-0.075035035866	-1.070823878127	84005.925636233995	1.072485806068	-0.088706694872	27021.331957089795	999	999	999	nan	999
1185	151009095322017020.1185.0	1	-0.075902456399	-1.068720571610	86109.720751566187	1.072837932056	-0.088224349230	27214.768153662866	999	999	999	nan	999
1185	151009095322017019.1185.0	1	-0.076468095074	-1.066877948013	88218.048107798139	1.072932409847	-0.086693232613	27410.421993982120	999	999	999	nan	999
1185	151009095322017018.1185.0	1	-0.076849386734	-1.066129103562	90319.319145391215	1.073455498094	-0.086771201200	27619.146427510241	999	999	999	nan	999
1185	151009095322017012.1185.0	1	-0.070346984476	-1.109292186668	103116.047907219341	1.092607305861	0.012008551247	28625.593115327843	999	999	999	nan	999
1185	151009095322021056.1185.0	1	-0.079909913225	-1.057982529225	9339.944449742268	1.087501241092	-0.082248639281	28686.898684131789	999	999	999	nan	999
1185	151009095322018022.1185.0	1	-0.073609352952	-1.071836831689	81701.819466057408	1.072591644959	-0.073154373009	28825.085096649891	999	999	999	nan	999
1185	151009095322021055.1185.0	1	-0.082764833838	-1.066951094650	11437.264672507959	1.085324524953	-0.087953939343	28889.587108030384	999	999	999	nan	999
1185	151009095322018021.1185.0	1	-0.074699238844	-1.070696258317	83817.203745705832	1.072926344439	-0.089133715261	29028.722069876094	999	999	999	nan	999
1185	151009095322017010.1185.0	1	0.003479493413	-1.116801696535	107309.668058864583	1.145601420096	-0.141120395167	28951.197054843418	999	999	999	nan	999
1185	151009095322018020.1185.0	1	-0.074751681133	-1.068485009311	85919.149389816710	1.073521356003	-0.088955506488	29231.469143279690	999	999	999	nan	999
1185	151009095322018019.1185.0	1	-0.076066873984	-1.066808537431	88026.679712767058	1.073558652824	-0.087370182138	29422.993822937118	999	999	999	nan	999
1185	151009095322018018.1185.0	1	-0.076266257023	-1.065624320651	90130.496967534302	1.074356517319	-0.088687443807	29634.761984049248	999	999	999	nan	999
1185	151009095322019023.1185.0	1	-0.071683610381	-1.061957799067	79402.682198533366	1.072494345084	-0.093702757073	30489.792704264684	999	999	999	nan	999
1185	151009095322018013.1185.0	1	0.115396487813	-1.090037274035	100614.240096489724	1.290007745763	0.084552786981	30549.611940061382	999	999	999	nan	999
1185	151009095322018012.1185.0	1	0.113505919582	-1.092913062842	102780.453384783876	1.288348204116	0.025589935704	30518.343797546258	999	999	999	nan	999
1185	151009095322019022.1185.0	1	-0.072601684430	-1.070390722547	81528.949543138544	1.070152776002	-0.087802453441	30688.308658159098	999	999	999	nan	999
1185	151009095322018011.1185.0	1	0.109027369073	-1.087192103231	104931.654353386388	1.279352049229	-0.036788702963	30629.958649540204	999	999	999	nan	999
1185	151009095322019021.1185.0	1	-0.074212833824	-1.070646495046	83645.052605164572	1.072966501921	-0.089333166238	30884.840425563430	999	999	999	nan	999
1185	151009095322020029.1185.0	1	-0.267308159511	-0.269109752392	68354.287180258325	5.614728986079	0.625728961739	30345.869869905080	999	999	999	nan	999
1185	151009095322018010.1185.0	1	0.015969183432	-1.117980482238	107263.508476425835	1.160552314270	-0.143526659346	31090.930776880094	999	999	999	nan	999
1185	151009095322019020.1185.0	1	-0.075222711241	-1.067273316760	85747.520271218920	1.073985628651	-0.089580974494	31077.314761789356	999	999	999	nan	999
1185	151009095322020028.1185.0	1	-0.461149797660	-0.295714257531	69241.817334659878	5.347839457689	-1.175210362176	33759.121080267731	999	999	999	nan	999
1185	151009095322019019.1185.0	1	-0.075814334644	-1.066710315533	87853.855444838307	1.073903789672	-0.086928699448	31275.277949366900	999	999	999	nan	999
1185	151009095322020027.1185.0	1	-0.530283055876	-0.796943601154	71022.529527038714	5.393890702958	1.764827317357	29913.031274261157	999	999	999	nan	999
1185	151009095322019018.1185.0	1	-0.075249167993	-1.066782192888	89955.363143369585	1.074776767345	-0.087815762265	31485.697706621700	999	999	999	nan	999
1185	151009095322019016.1185.0	1	0.150836863692	-1.230405641141	94208.950556342534	1.259331321976	-0.282913177703	31730.187771373545	999	999	999	nan	999
1185	151009095322019015.1185.0	1	0.156779073239	-1.180202467773	96530.678848814496	1.290611031387	-0.364365981234	32431.476368920332	999	999	999	nan	999
1185	151009095322019014.1185.0	1	0.145913634372	-1.027562624377	98560.021586658346	1.300326950490	-0.279718351199	32972.132472354402	999	999	999	nan	999
1185	151009095322023057.1185.0	1	-0.070760062636	-1.062568020840	7057.240281173532	1.070036862653	-0.083717892611	32274.768016661626	999	999	999	nan	999
1185	151009095322019013.1185.0	1	0.123413446304	-1.089283787478	100761.361272659662	1.294201461992	0.087225743224	32779.270570169298	999	999	999	nan	999
1185	151009095322020023.1185.0	1	-0.072032376142	-1.069874327591	79230.721297780532	1.070532202362	-0.088634930407	32412.799756414759	999	999	999	nan	999
1185	151009095322023056.1185.0	1	-0.075153472284	-1.063432777533	9168.503448340880	1.070249477234	-0.089363995913	32482.765878618418	999	999	999	nan	999
1185	151009095322019012.1185.0	1	0.119983234665	-1.091786302164	102928.117679232339	1.293153704224	0.027407959291	32739.687382421653	999	999	999	nan	999
1185	151009095322020022.1185.0	1	-0.072447623302	-1.069653196606	81350.590963772644	1.071180401313	-0.088843213672	32606.791448794647	999	999	999	nan	999
1185	151009095322019011.1185.0	1	0.115062861171	-1.086672948335	105074.452959604314	1.287247995194	-0.034717951293	32835.552618150119	999	999	999	nan	999
1185	151009095322021030.1185.0	1	0.258514681688	-0.632437968551	66309.905425900244	6.476110701210	-4.889293518160	41069.846570256290	999	999	999	nan	999
1185	151009095322020021.1185.0	1	-0.074150371117	-1.067775975650	83463.046995164143	1.074348049578	-0.090112462100	32802.820226229887	999	999	999	nan	999
1185	151009095322020020.1185.0	1	-0.075139419785	-1.067413760115	85564.754895455422	1.074454253109	-0.089617175266	33007.248584437613	999	999	999	nan	999
1185	151009095322021029.1185.0	1	-0.347189253589	-0.189449707718	67788.245337785018	5.816039682889	0.621071673724	40704.260738481928	999	999	999	nan	999
1185	151009095322020019.1185.0	1	-0.075198646352	-1.066205002383	87670.505413755527	1.074813384403	-0.087731114151	33199.872650725119	999	999	999	nan	999
1185	151009095322021028.1185.0	1	-0.412374261958	-0.242373691922	68299.163236373774	5.277206263850	-1.096826133949	43560.910513336559	999	999	999	nan	999
1185	151009095322020018.1185.0	1	0.080677731001	-1.223956952417	89789.295151505663	1.166503920055	-0.252087955115	33095.102653732283	999	999	999	nan	999
1185	151009095322020017.1185.0	1	0.158426696282	-1.213468919461	91990.003392389903	1.253295855846	-0.238620246678	33377.451426533094	999	999	999	nan	999
1185	151009095322021027.1185.0	1	-0.559075445356	-0.757493797121	69964.667752700479	4.815496321031	1.919821067800	40064.186007515047	999	999	999	nan	999
1185	151009095322020016.1185.0	1	0.157817916745	-1.231791515915	94424.895713065256	1.253437360464	-0.281921960469	33976.358176260765	999	999	999	nan	999
1185	151009095322021026.1185.0	1	-0.511636985420	-1.549114967958	72979.022775462785	3.967480149559	3.931439805787	34209.165712575988	999	999	999	nan	999
1185	151009095322020015.1185.0	1	0.174101716415	-1.185380635276	96762.735685250125	1.267840578983	-0.365496915495	34748.738326107945	999	999	999	nan	999
1185	151009095322020014.1185.0	1	0.172225548057	-1.028335970516	98769.107418978470	1.272128551393	-0.285763084816	35312.657783871022	999	999	999	nan	999
1185	151009095322024057.1185.0	1	-0.073713152181	-1.061988265881	6886.146389845164	1.067597750499	-0.084948739628	34135.042146904452	999	999	999	nan	999
1185	151009095322020013.1185.0	1	-0.875312263233	-0.802175254357	100616.274074162255	-0.603003048079	0.630345303240	34493.965584788835	999	999	999	nan	999
1185	151009095322024056.1185.0	1	-0.074050337906	-1.062273962511	8985.446423918946	1.070591970401	-0.090322545599	34341.356245398558	999	999	999	nan	999
1185	151009095322021023.1185.0	1	-0.070821687162	-1.069716680538	79053.513075360854	1.068891604623	-0.088303477766	34390.813656751794	999	999	999	nan	999
1185	151009095322021022.1185.0	1	-0.073220107115	-1.070075517268	81177.042564340911	1.072880871136	-0.089562084666	34585.917071213713	999	999	999	nan	999
1185	151009095322023040.1185.0	1	-0.071233725434	-1.069117446336	43740.282586670713	1.064433055526	-0.078872186048	34559.167676928162	999	999	999	nan	999
1185	151009095322022030.1185.0	1	-0.128305007903	-0.068638566356	66764.257049044856	2.885766866585	-0.159159146111	52538.986669723279	999	999	999	nan	999
1185	151009095322023039.1185.0	1	-0.071627719788	-1.082141868413	45888.804060476104	1.057326297447	-0.085024254405	34767.299885643210	999	999	999	nan	999
1185	151009095322021021.1185.0	1	-0.074007531680	-1.067836314877	83283.646037577404	1.073101171602	-0.089054296285	34792.916762824774	999	999	999	nan	999
1185	151009095322022029.1185.0	1	-0.137129841625	-0.065116880388	66901.614343629350	2.928223218527	-0.603117208589	53847.650721337995	999	999	999	nan	999
1185	151009095322021020.1185.0	1	-0.075372207211	-1.067133598803	85385.174489687051	1.075638259159	-0.089933603616	34987.534051651710	999	999	999	nan	999
1185	151009095322022028.1185.0	1	-0.194708283426	-0.117807851897	67251.541817876627	2.998094601377	0.446459328252	52795.153516493709	999	999	999	nan	999
1185	151009095322021018.1185.0	1	0.157177411090	-1.231117210871	89839.158661191002	1.249354742895	-0.260426454652	35194.545138840083	999	999	999	nan	999
1185	151009095322022027.1185.0	1	-0.311171828280	-0.591637383962	68741.218122963284	3.292320207718	1.263887460128	49587.363945262128	999	999	999	nan	999
1185	151009095322021017.1185.0	1	0.158627842608	-1.212631868781	92234.898828773163	1.252106071644	-0.238034876435	35687.297227137213	999	999	999	nan	999
